name,png_sha1,ctxr_sha1,pil_png_sha1,mc_alpha_adjusted_sha1
004613c2,8f141527aaff4ae6f9bd45f5f9d8cc57313b150c,47d00455c4b2b14ec8ed2258f46c0dba3e6f8e85,1dce2e0704825439051aa597459a9dffd2ec90bd,1dce2e0704825439051aa597459a9dffd2ec90bd
00463f1d,56841ca96a2575a09882a487e24052dfcaf0cf7a,936762412511865a66222b68706970562bb87c8b,5419eb071dfb282a73d64c796ff33c946e49a07a,5419eb071dfb282a73d64c796ff33c946e49a07a
00469114,33e6f4276a4daa63def91d77121d4d87bd62bf15,930e45a5b96fcf4e9f1b89fde742c5b0452e683d,3a64b01a66fd4c2bf95cbe469b2480e1429a041b,3a64b01a66fd4c2bf95cbe469b2480e1429a041b
004767e5,c85d494542939e05414eb6687828067d24397d90,083efd35dd8360d7bfb9aa5dc072eb73a1cad1d2,c6a394d7fde339032296ff086e35dde1dcbbb621,c6a394d7fde339032296ff086e35dde1dcbbb621
00479114,887eb1a321f8387c4cbbc67b7bc9436347f4a07e,2f5a984faecdc5fec0a8e6faf56b8855ca438dd3,cd6f64fb5a4c6d050bd9e0b351cba8adadb71bfd,cd6f64fb5a4c6d050bd9e0b351cba8adadb71bfd
00481d9d,536d4d5df60dae4c4a405028a5dacef9a60c05a1,c3950172fc7c2ce572fd86bc9c307dee4ec656bc,48352892699bd08d421f1689d86e15711d82ce6c,48352892699bd08d421f1689d86e15711d82ce6c
004867e5,aeffd6449e2bdb2a1a29eb47cbab119256f5ada0,dfdcfc019654ba1635d31e2f569cb0ff4cbe7e6b,2e20066de069ddae8937da0f7e75612e97bbfa80,2e20066de069ddae8937da0f7e75612e97bbfa80
00491d9d,be06ee84ce9b2a4a2c91f19e337ee49d06fb2a39,9cad1e2309a09ea20ef4e9a0cc34ceb3163d3c58,e5eb01d2e0d3cc6b75eff92f7e7116d3e4233563,e5eb01d2e0d3cc6b75eff92f7e7116d3e4233563
004967e5,fef178dc7ce8a10d96ed9360ab4aab7e07796fe9,1dc1fc3f29e48bc7e4f980382b6f43da9466ab96,1eedab0748ac909ec4112cad0bdbbabcfda2bf76,1eedab0748ac909ec4112cad0bdbbabcfda2bf76
004a67e5,56c816b5d95711f8c47981150290722f20441dd5,0f1037e7be48bb1d8d2a198fd6898cc9a29fd9ae,8bfa245d3692e5022373131343d66b329370a13b,8bfa245d3692e5022373131343d66b329370a13b
004b2a01,a6b9fcbcd019da4b782ef15a2e8aa54ad1886c5e,25286d87d11e66521859419362717293b3ee3b05,014c92689dfc1c3fdac50d151e719e64219039f0,515eafb1a8db88eede95d5db7163dd1f8846999d
004b67e5,d7daacb0a026689f6f2606fe6e2bfcfaea35abc0,6f79be1824150f376f666883ea4fc0c4e6dac586,3689045ff30a0140c8099e1ea1e49b63b43ccd44,3689045ff30a0140c8099e1ea1e49b63b43ccd44
004c1d9d,5a9be8c9485502b21c8a28215b473fa2abcf036a,227326b62ec79b01f348f7bee4aff8111945d661,c579e6b013d2c3bbce17ff9ef9a0ba106170d3c0,c579e6b013d2c3bbce17ff9ef9a0ba106170d3c0
004c67e5,cbeae47b60748b28fc6b1b7318e61066f24041f8,46342c6a381e091430e788a51fb88a5094619aa7,361a0ddb2e3a7464f13dbdc04af9b638134a8d22,361a0ddb2e3a7464f13dbdc04af9b638134a8d22
004d1d9d,895499131d6e6072b1dd4d25be7fc1fc0d718ead,96e07d8cb60f19fb48fabd3caae0e91201849fd4,6b78bf8eb81f086d07508abbc9761ca2747a5a7e,6b78bf8eb81f086d07508abbc9761ca2747a5a7e
004f1d9d_86994cb2425e706d85d38eb0d74da538,428307d45d417a99c6ed355ec82ea116e779b56f,1ad23d5a1735fc32a4484a5e0a05cfcc89dc41a2,d2955d9780e022c8cdc260bd9a2d49600c1a471f,d2955d9780e022c8cdc260bd9a2d49600c1a471f
004fb78a,7ca6912c170d64a8b5943484ff20473354653b6d,66880ba55625dd5a494f767f552c02c48ce30f5b,033ce8514bf4bf5174ae464d1c35147c89c6d24a,a88627b2a74edce451ad55287a4ecd11cf956662
004fc78a,cb1434ebc0d817a3a1c134b447559efee4340c94,56d7a9ee29bbe6fd1302b74bf167dd910a671b03,d492fc30f21f4055dcbf52e45389e304afdbb69a,5c3dee236ee6b8a94a1cadcd00511dd8de033d73
00501d9d_1914ca0e502000992f2d09f0b7a86868,eb0b5ba5e2bf78722c36e08115d92f76d4f511b3,688b567009e149d5aea8896b15eceee7b8131e0e,082d6f85724015cf10227703cf0c38fdbe3aa658,082d6f85724015cf10227703cf0c38fdbe3aa658
0052f1a8,4f97320f65bade5b5cf2a83854804994b52a0873,2c38772bdf0663f98ef3b7a5aea1b23680a12721,926db46a082f7bbdd3d85bdeb41cb4e7b81f2968,926db46a082f7bbdd3d85bdeb41cb4e7b81f2968
0053852b,fa9b1528aa84ca937b325c9e747aba713daebc96,3a7ee06aff98ae2785c09194e67ddf97fc95332d,f62911478853f6bfbddeeb2adf012a536b463416,f62911478853f6bfbddeeb2adf012a536b463416
005480d6,ae69311f2cbb44080ff736b336adae6e631191d0,b5b9506302be08f5e85351b8330cdeb7fb9744aa,f58330fb742d0e302e27c76b10d22cb82c4bb6a2,f58330fb742d0e302e27c76b10d22cb82c4bb6a2
005be756,420c8bbcc13bfc1da6429b8189d532e76bd1a626,edd14355494058f839ab026c3820ee925c661203,d234430b5130eaac644daaa013bae370defefa12,0e331cdef4d6e52f63a1328047aa3cf361b837e3
005d8f6f,c28f8e41d4e1d754b5c1c5e2d0f52e7a10d48a11,4ec072280201e0df6c94c4a658488fee435e6b87,9af5d63e8e07b477aeada6e2eb37963327d24bbd,9af5d63e8e07b477aeada6e2eb37963327d24bbd
005ef82e,3a1a24341fb38bc9f8acd74a7d55c29477e9fdc0,081d7aa0e69d6d9773a6f0a848f1055be817242b,a085d03042ba456035ab03eba38974342bd02266,a085d03042ba456035ab03eba38974342bd02266
006209d0,9f4e2df94ef620802ca86b951949a50b87a3ecd8,c55050a09ba52bfcd6300428b64adb06e14d1727,b47b66c80dae116c355622be6c5556d6ef8c075b,7f043d0c3def8ddbde558e8ff6ca715e9eb5805c
006262b9,6dfb15dbe5a05135d15162275565125c48f62173,84e2c9ee7997d4990dc1fe76ed0087c3d73e0d24,38c5e8cb674ed76c9bed4316370956d16635a254,460a552ec4029b360eac0910fe2961fe11632995
00626739,db8f595cfb2742e4c0eeac10f52e3789ea44092b,efbfad2e78462f4c5d9a6e44b74af8cc4d7a17a4,973b0b8bb60dcdf054b263faaac3f85a6719e4c5,7cf416a1149cac3e5b7e488639dd89065a3bef60
00645d05,ba15a667c91af79fccae32d59e15fbb1f32c27ce,0177ca88e0d518f2ed59ee06b880356d3aeb249c,3a3fb81bfc17bb39b0de41eee422d956f646e597,3a3fb81bfc17bb39b0de41eee422d956f646e597
00671d9d,af5fc9d853c5f3b7af12956adb7108eea4a2222a,b74236af319a5f32538b5d53269c4954d843a3ef,fc52e45ff7d2994e1c284d92eda883d97f15d114,fc52e45ff7d2994e1c284d92eda883d97f15d114
00678eb1,448995231352ed1bdc09d04bf94b5ea528291119,f36a41d21f7f7a80d999156ae36469f81d460ac3,08d65f11156aa5ab561daf05d33b8649bbfb4f83,8e5382a052a6bedf86417b7946f34af0c9f011d6
00681d9d,7de4f6129e14c5125a3e3dc371571fdfd0e7fab8,24077e471b764485c6f8e6ef176088ea107cf174,0e465b65114eb5704e8c70dfd608688909b1a822,0e465b65114eb5704e8c70dfd608688909b1a822
00691d9d,e758da37f9dc8c6c19a85e3f186767fb543749d3,839e01e80670730d58a7429635f6d081e20bf419,e59e7d0836673df10c97df6bdf8fa3edf0435ec3,e59e7d0836673df10c97df6bdf8fa3edf0435ec3
00696652,cc62e622ddc3dbecf99e54d3fe51d06a0b05c376,36f3cace163e464ad5c6d4736270e55f1d4d3a26,9ddbefe1017cbe368d7b4ea18fc62d372ec4af54,01324286b4314d309060b426641ab3d0b4b8ee42
006a9dfd,d1ac96576224376d2befe3c1bc7a5f73b4032800,9fb6bbc689679e387c929815b281ad71bfe99953,70a38eb78804c760773f6ef7d06302d56023a36f,70a38eb78804c760773f6ef7d06302d56023a36f
006b325b,b81bc4a3cdc2d37bac64725f53042fd6597353f2,fbf17a7f464fe71afd227ff58f07613956811b2f,9a55643268d1145c8f7cff123d641181236cb744,0515fbcbfb4daaa7d195b0efdb9379ce21ae924f
006b5ae3,b3daed70e0fd2a19e0bcebcac88de9dd1d692886,70be870a94a76e2c92a9cca3b4b0bcb7f17d824a,6753175b79d0ce19c22d0e966ae63593eb8c1f88,cfee51d70793e6db101c863a13d160fcf18413d3
006bf7fe,089f639bc2f8ec8033cef388bf8d8c97df28123c,0fc4fda2b11ee7a5a7888c8cfb1287762806f028,cb607dd12a9d7df3a38675b82567af99f379e346,cb607dd12a9d7df3a38675b82567af99f379e346
006c556d,01c8b23db3c3fba169ad321b3e3bc10be64532c4,c9e9200776efaff70a5bcd87c5d6a9885ec1c727,fca404605fd25b166ce8ddc15731d52704a9d446,fca404605fd25b166ce8ddc15731d52704a9d446
006d556d,6fc145324b61b6a7c3047702d98946ffe6eb0f45,bc7600702319d06fd91366bd79f9f5a21b0928dc,57afb50c4af6f57adabb991cfc1ec4ed1def6543,57afb50c4af6f57adabb991cfc1ec4ed1def6543
006f7421,9e286fca286e9d0e0878aef9fc8bec6b545f9a1b,006e4bb7788e08b5115c3e1dd6798e60760d0d5e,5e601906c2932118326834623e379211554028c8,5e601906c2932118326834623e379211554028c8
00704ad1,8d1a3aee637a15da57c4beb3c87400f0241538eb,acd53e28c826e33162f8103b6dbb1d3cd43f15cf,e7c11c3469ccb4cc731f1a562fe06d2f84099339,e7c11c3469ccb4cc731f1a562fe06d2f84099339
0072466d,a83d6369e35ecbca2addaf0753360db79c04e497,090ef855357eaed5b681b07e6b17c1f1b314eac9,277d96ee1dd5aa58f1f2155b731ad396ba92c893,277d96ee1dd5aa58f1f2155b731ad396ba92c893
007246ed,89ffb13a9234d044afc36c39acc51e25c3380940,f394dc99690f1b4aa1b51e3fe3b895648b8f453c,961b832a88cebffdd07a8e68688117f1d4a062eb,961b832a88cebffdd07a8e68688117f1d4a062eb
0072476d,d7e27ea9837ea7fccf9120b8de0bda7e5d126ffa,e8d141d5d844986c4fb1b91a4bce8a29c1d8e7cb,4fddc1ee5d99a7be1ec916a409e7b3d6f6f97e84,4fddc1ee5d99a7be1ec916a409e7b3d6f6f97e84
00724ad1,7bbd8a6a801117fe83df2af75b6d7fe216a6d93a,3765aeb5638e18afa92a7b8b78d06a35dc2553e6,ff717a51b988e025b445d787603de0114a40063d,ff717a51b988e025b445d787603de0114a40063d
007255d8,f486d7f2c85ecccadf6422ade29d274e1f92c68e,074578f56ef2c0245904d9ee4407717e049b95e7,32a46ca7f110444431e010f9de9aebd430ce8284,32a46ca7f110444431e010f9de9aebd430ce8284
00744ad1,eef74b13fd0ec4f9a29d8899ae923b0bb3734119,1941003807c9081e6f3a7e362bf2ece4cd88238a,46e706546f65eb80926a204c1b5a4a072479f894,46e706546f65eb80926a204c1b5a4a072479f894
00749dfd,5636495cd973b1ea27528428d1dd07e0c4ddf37d,9d054db7bc77307d3dd8e7d296ae35afdb5c64b8,b008a1fe23f893a471f1040d08b4bdb6b8659308,b008a1fe23f893a471f1040d08b4bdb6b8659308
00764ad1,c965b5bb5899da330878d769cea9b465df442a90,d8699020a83c32b13f5d3d80ba48036a7acfbc6c,c206279edcc06130e8b6bdb3953c1ac6ca2baf2c,c206279edcc06130e8b6bdb3953c1ac6ca2baf2c
007655d8,d55f6c3beb37ca26be4fa5187032018635236543,f5e1c10d07d1bef20841497f4ba839ae2f5a3c82,16315089f41a824905143993ea097d8704aa54ea,16315089f41a824905143993ea097d8704aa54ea
0076cd21,66bc4125d330551e86f0c595e393d04286f8ae96,3c0159902e128da8ba1e38a2c6764a42a1100d07,b167bbbdca7a8602ced531d4c79ada2b1d4629e7,b167bbbdca7a8602ced531d4c79ada2b1d4629e7
00774c18,7d01ac894b35c8e14b250cd1232307143816cf3f,f2ffa88260fdc5f8c28ec83559e97d7c3ffdf31e,dac70c8dac903be110c45c1dc2b029da0eb2aa30,dac70c8dac903be110c45c1dc2b029da0eb2aa30
00784ad1,025937403f4320bc33405c2af2c9d6369dc0cb93,9d84eceadab277c4168d580b2deeb0dbaa067f63,acec112690266ea086ecdab27bb9d1da27798c8c,acec112690266ea086ecdab27bb9d1da27798c8c
007a4ad1,c270fd538f4b5663630507373242453fa199255e,3274aa878942bb20fd55e23c4e5767d4bcb460bc,823c568528bfb79cee89d142904ca6705db2ce13,823c568528bfb79cee89d142904ca6705db2ce13
007a9dfd,96e2553979cbbd3632b3a8b947be9cf6f285b344,4ec951405be280c6e9e5723d69b9836bee1c3108,af95f890684fe081642c2f64056679a9ee62c9b1,af95f890684fe081642c2f64056679a9ee62c9b1
007bb259,09e71a5f09535fedd808f0fe45eee4a922f1e3ce,a276287233e2f39c2d366317b42ebc0cc4db9f85,518e0ab5d6cd5a0149a906b569798753b61bd2e5,518e0ab5d6cd5a0149a906b569798753b61bd2e5
007be718,155d7e9bf2fb472e5c9422ab83cb25f71dffe6ed,4dfde9b7d2318b4565c48554cacb35ee13440292,1493218e4449ef7028cdfdfc48faac61f4951d48,1493218e4449ef7028cdfdfc48faac61f4951d48
007c4ad1,434f171ca16306ea5898694aa7eed88fab3361a6,b2ca03d2165ec7938290b0af71cbf7a1d6d39117,9ed3fa610476a52eea0040471d0bb75443f45475,9ed3fa610476a52eea0040471d0bb75443f45475
007c9dfd,7dca4cfc4abb969597e10fc11fd41a52d4486f1e,ecc836115956469cc2bde953e6b7aa9114980e93,acbfef3df23847d7b42905db8957f485a57c528e,acbfef3df23847d7b42905db8957f485a57c528e
007e4ad1,377b2f953fe04b8d1a2569649cfc07e0a3f70495,78d9d865d8b9cc6eecf82598561f1ce6ea979604,daa12a5f54c0d17679661d8a3cfa8a1485828b95,daa12a5f54c0d17679661d8a3cfa8a1485828b95
007f6817,f5920971ba9641a23a178b6c935f40210407972b,66f8f5269669b0b309991f846e26616f631c503e,7143566c06d506db1b821781d8fc38f43f2df42f,7143566c06d506db1b821781d8fc38f43f2df42f
00804ad1,2eb1e7bab6d2c5c046e1f7c83ab5092c57458f6e,f7ed56f4a7fec36fa3adba1299d4699e982e4db2,2ece57309bf2c0ccc3d626f6f927ec259ea45bfb,2ece57309bf2c0ccc3d626f6f927ec259ea45bfb
00818625,de81895fe40e34e70ef400c2479a80f2b9bf6c7a,38f1e56adf1e19ebadc60ed551a03c08a848999a,bdf0172292a6e327da1c543b28dcbe4fc3367e8b,bdf0172292a6e327da1c543b28dcbe4fc3367e8b
00824ad1,7ab15bb609174c4d42e0f23774a4d9bc1df4d2b0,0facfdebb22034f9f50d6235643444e8c17ec765,9b92b7944bf4ee7f7280081a2a3e781f29d0166a,9b92b7944bf4ee7f7280081a2a3e781f29d0166a
00892df9,6d9fa741531054b148ba493223585a8082566bca,33341be89b9ecd9fb5815ef6ba952bc424293d83,4902312f1b138d6ef9028ced061fcd5a2753a63e,4902312f1b138d6ef9028ced061fcd5a2753a63e
008a8469,82d4509de52e526bdd5fb8dd71397d0382847059,ef56f29a008cc748a3b27d0ae5e9372bf6a416e5,1fc3d65d0009ad74f2542a9a9d10be7f850cebbc,1fc3d65d0009ad74f2542a9a9d10be7f850cebbc
008c21a4,d70f441ee103e62431ab99f3b39e404e0e3fc3ee,80ba9ac02a1c3dd6b49341532bc41fce9ba8b196,be47ba2006132a8881e34c08c635f15ccb9a75a6,3de81afa7efaaf59bdbeaf471fc42fb158c2df3e
008cc589,f11e81d6341f952fbe418910792f2eb3e31274a0,c5e199146b361dd2e0f0adc98ef3eb129161e93b,7752f730b4466f170c52c8252178187417ce7f03,7752f730b4466f170c52c8252178187417ce7f03
008d752c,3e9f546cf608ab2aed192b1c2b595c1841208fde,d72b35a51e78cf7638d0de88ed4e2ecf3da9e1d9,9c152a59e0462f70ea505887ceb0a8ea4e360ea1,9c152a59e0462f70ea505887ceb0a8ea4e360ea1
008db9df,f8ea7d437c965216d42eae19d0bd3e881fb2342a,09ae82219ba8f6cd29bd288960a2c724a013060e,01e859dacb8a1c5db62dd38a925f748ad2c3d486,01e859dacb8a1c5db62dd38a925f748ad2c3d486
00919e1e,0f781c54ec7dfdb953aab221310848e48f7b3f5c,aad7480d04f5afea995eac5c5e9302a2afa9c686,17bb9f61f46a30afccd202533e2b4abf6c4d0896,a3e8f55f59f0a532ec564ba53821de0aa1d6679c
0091a721,ddcd14460878e6730a7fa5d3b0d81ca84c3f465c,2ea59701904587b2cb3c46d612f06ef9bc663d08,8b51aeed24433ef5a332aa9673f5e81455dd9609,8b51aeed24433ef5a332aa9673f5e81455dd9609
0094c618_302caf9734786b4cc1f4a66a958a6df1,c35b5e7be5d6e0848b26c305dc774b09b9bd1d1b,c6c3a9182490f0f253c9bc8d58a12614beda4d8b,232f1e30cb43a8f8d0e63c7251caf54db1060c80,232f1e30cb43a8f8d0e63c7251caf54db1060c80
0098f24a,f09094888675c3f2c85e8f56cc59b484ea2699a5,78180f9cf40806728d64a704308b1724ca850853,286450c08d1b356fc6a8c9c8bc1b5d667e2a0a7e,286450c08d1b356fc6a8c9c8bc1b5d667e2a0a7e
009ac0bf,158ade31b806722213c345a512aa94231f58114e,d582a29962c8a58e331fd33519431a55cd885631,ed0ca01e40164d6cca3fe3e77aa6f8c6b22ba3ae,ed0ca01e40164d6cca3fe3e77aa6f8c6b22ba3ae
009bc0bf,8eadbbd752e318053b5170579720cd995ab4678a,6f7c2256dd8458c31a1af1f5ef567516d43a1e88,8068cea3d30399188dfa425651ad3d980fa55b06,8068cea3d30399188dfa425651ad3d980fa55b06
009cc0bf,7a5d97461771b780dadb0a48411ea58ea60a7219,60d2ab994fd192a5c01cf3725b160ed6d23fa395,a83cd697107c7213a36c4984e5a953f12b9b23ea,a83cd697107c7213a36c4984e5a953f12b9b23ea
009df079,8e5fe73cf7505dc62b048d9c754b60aed9f6d955,fa5d1e2b35bd93b916db46aca51329bca4803760,352d4dc35da49be1bf4641898a8e69c6b0b5e0b3,352d4dc35da49be1bf4641898a8e69c6b0b5e0b3
009e0995,75d6c30ad9a9c43e6b754df205b3bdb7de2427cc,53bdf43bd35ed37a3cc222fbcc7fe83bcbd5f1be,cefe42ec34982a0eda8aaf0864fb789a5a412c7e,1549f351587856ae56a4c36501536c8f82ee81d2
009f0995,4cc0b36600aca749eda201d70887b201be473ee3,0e9240434f2a60473ae09d1cd534d149a838cb7d,40f77437463467931c6231d4427ac0f09801a5d3,f3913b7fd12c722e1652908c5f4a49756d6f502d
009fa21b,9736b56ea45820727377ba0003e8d7d2c65251b5,314feb94f4eda69f2d73e9366a905c61e7c14f79,bd43860cd134254ec84106c4fae9e43f16aa5414,bd43860cd134254ec84106c4fae9e43f16aa5414
00a225a6,e917382b10bb9133f9b771f5620d6fde9aab4508,68ade0d05e166d6421a1310572fd42b757f3820e,6cf53fdcbe6f77225654152bb0a2ff11190a9612,e73f83ebd24b98edd05b474ead2afc4c2a1d147b
00a325a6,2a465feff2fccdbe2a61554f41f66f86a577147d,2504d3acb7a60bbd8f27a63ed1b1699589a1c11c,0d1d7ba7b259cc0a0b6cdc375498f2036e885b5d,ccb12bf25ff8c8780b410a7b57d0a76fa5188a46
00a69783,ce99d0f251026c29dcd476f6b2b310af55f9f1c4,aef3e1e6019af4c48d2219ca5ddd7751e7dc2f0f,d24db5172e92ac3de01b3f36ed53816fefb24bec,d24db5172e92ac3de01b3f36ed53816fefb24bec
00a936cb,816fb92c803a7ccefb66124add2d781c2f108f40,4bb200e19fc613db5292658a6c1fb6b358105b5e,f6099096c897123f8e2983bf11720b8586b8be45,f6099096c897123f8e2983bf11720b8586b8be45
00ad7f33,289edeca1cd6ec81e8e1337ef21737e86c647558,83e4996f8e4512a53beb67cd04aa9f9794e2db64,3aba804607a22db54362fca804b1f49d6b4a50d2,3aba804607a22db54362fca804b1f49d6b4a50d2
00adb42a,8970187bbca68d34cf60e6323aa447abcb02bef0,eb8ca734ad29d616a008fc946bf57bd747d92a52,d9abff1a8e66683cd75f44e45cf6d487593c26a6,d9abff1a8e66683cd75f44e45cf6d487593c26a6
00aeebfc,a312976d542faaee3f1c10804e1cded8eed3859b,2e5b3b7c17970af68aa1c6b26a2558c896ed8883,d7ec37731ef6dd297f4691177dca8f117724cf0e,d7ec37731ef6dd297f4691177dca8f117724cf0e
00afab44,a890b9e5b3d28ec79f30c598fd378c5e84e5266a,e890815c57a699c6de731fd12963f1d707f5a612,19a7b81c0c571b9ecf97aa112c63eb18d941ca34,19a7b81c0c571b9ecf97aa112c63eb18d941ca34
00b04ad1,df33e01d25e6903bf7a3c650f6a7cd550d2b48f2,0722723ae8d4f08ec12415bd362ab67f62bc4a53,803e8f0aba7f5c85f8c20e7f8280c949f2808355,803e8f0aba7f5c85f8c20e7f8280c949f2808355
00b24ad1,452b2e7a972f103c00e1902d2d9ac900b0cb87eb,d7fdcf404aa18d43d0c3dcf866d219ac11f5297b,3e82af45d70268dd6e4499cf5bf5a1e66f2e3c37,3e82af45d70268dd6e4499cf5bf5a1e66f2e3c37
00b25d10,911f25bcea37c3308ccaf3b1d98772d449f11d38,847a19b2c890bc3734b51d75ec1a503a297a265d,7967a213844c5aee68db702d978480c7a0569e6f,7967a213844c5aee68db702d978480c7a0569e6f
00b64ad1,50df13d974a83ab9bc553c654febcca1a0eee8c6,7b96133afa524a15bf088b5fbefb1196ee5d7ee7,68af58efce4b0bb4b882ea51d5fb0466a249f884,68af58efce4b0bb4b882ea51d5fb0466a249f884
00b6ea23,271a82d3e24eedd0ab0e72deaee3070c6bfafe5a,cd8d8a71c71b92955aab3b9b3f0c8d43143db7b5,a9277331b819d29b16e686b4db6fad40943a57b4,a9277331b819d29b16e686b4db6fad40943a57b4
00b6eb2c,b929af62e6d957924beff4f8f8680c50278bd4c7,23b42384689264cb58f286cb0509df7398de8106,9aac2b5cbf8cc673cd7961de870e0c63dc2a461c,9aac2b5cbf8cc673cd7961de870e0c63dc2a461c
00b84ad1,ca4db51e37a70a98b970355eff9f760c2131bbb8,8f9364aa67b4b2c6ac010c18342854917b6adf94,b1d215eb94f206fc2e2373c9efc125ff1cd23536,b1d215eb94f206fc2e2373c9efc125ff1cd23536
00b89205,b0e32146230a5ab5472e04d7a59f6dd82775c153,1641f37e6adc42d6591881c2f6e77b8f5f2933dc,dd88aac73afdb5d01d6fc595a81a307537547827,dd88aac73afdb5d01d6fc595a81a307537547827
00b99205,0ff15849dedae69db6f821641d5e79e64abb19d7,d4edd28e93d869f78c9aa33ee604abccc94e7a0f,5387d0713d568a2a341befef0591a0b3d7870b45,5387d0713d568a2a341befef0591a0b3d7870b45
00ba4ad1,e886ae85712452e6fb3ab445c8666fc1b41336a7,382674fd8cfc43a1e209654b0eccc666a7b0d4fd,4abe70d463b0f42b59cdc1e42461214a13c9967e,4abe70d463b0f42b59cdc1e42461214a13c9967e
00ba9205,8a0941506e5206734c558f6f7abeeb99394a7e4a,9f2f42a5ee325849befd086aeb451b52a601ee55,a7895cda26d2006f8e1dad1744e51068b6793f02,a7895cda26d2006f8e1dad1744e51068b6793f02
00bb9205,eb455145b568944099ce336da4a79d5a4583eabb,6e2512ed4706c833a6bc7c164dd877836b638ce4,54df63cff031d786693bf1bd11e27a7df506dfef,54df63cff031d786693bf1bd11e27a7df506dfef
00bc4ad1,a438f38d49433bb459554325ee1c03b87ec37221,565ada0ce65ff9c37a300b7bc5ed96db79207a9b,b21cc51b69930adc8544dacc302140b02f62f3fe,b21cc51b69930adc8544dacc302140b02f62f3fe
00be4ad1,9d6277ad6ab229f83202bc80b867c3691abdcc27,6a13c0f3404f4be6116da534cd39514339478b65,92e7e432e72578b9beacb49a36054433a4509666,92e7e432e72578b9beacb49a36054433a4509666
00be80b9,cc57e2225afd4c21e9505628437ba60402ad23d7,1a17deddc2fdddb3626f4582705d1f53fc2b6433,56f8646abdd9650a377b90af7f735dedf78bd4ce,56f8646abdd9650a377b90af7f735dedf78bd4ce
00bfbb06,dd9ec057ea224c7bfa2ab13b92d17e3468b1f3d0,cf52766ec72a18378df152b20d0b0ebf91a6b16e,de5a75c2bf5d6ecc562b818718949631d1211d42,de5a75c2bf5d6ecc562b818718949631d1211d42
00c04ad1,faa6a9a54ec5466163c48a188773bdcdf2fca07d,e9ea3e525deb250d2a78de1a95cf33f8b52d0cf1,5d17c0a93196f79949fe67e9b82b46e3798e02ce,5d17c0a93196f79949fe67e9b82b46e3798e02ce
00c24ad1,a1c6c2fb6ff243ce866e7cb1521c91b7c034558b,9db3ce2464700b7634e84e9719ee3d2881544f11,cea696d92c7b9ada9db2c0a3e3d7310d0f61edf2,cea696d92c7b9ada9db2c0a3e3d7310d0f61edf2
00c489c5,8591affcd58605475b7fcbfdb0a203c3bdbbe476,b309358eb7025ebae9d90ac3acf24568e035a178,71aed98d70b628c30355b72a0674aa2b904dca55,71aed98d70b628c30355b72a0674aa2b904dca55
00c4b02d,f570696db4d7fd372b1eebb4d67950060b49a681,654a18aa3df96797d47d4de7a0fc00ab44ddecbc,5a78d5784d15f75dfb70367f733b534a4ca9a11e,5a78d5784d15f75dfb70367f733b534a4ca9a11e
00c5a254,116237d960f19ee673f805e02c30e8bfe7d090f8,66156b1e62589d1b87cabcf1ff3dade75c617bc6,58e05bcf22da39a93d7057e91009cec0c99f731e,1a5598724127b07628fb5c0339c5c4309ffe0f56
00c5a3fd,c7ccdbb561abac1558ec81c42b57d14645f16b9f,88b7fc731c35496194ce281713cc9a7998882706,e5f9bbffdb3d2dc61228d85f8a5bca86ef098315,e5f9bbffdb3d2dc61228d85f8a5bca86ef098315
00c6157c,0aaad9ae97ad392ebf2f7950bdfd77e7961eec5b,196a09064d0bb9505fe6d7538f5b33f7b2a3be12,158d1eca466ddee610be6b3c80d4fd75c3e9136e,158d1eca466ddee610be6b3c80d4fd75c3e9136e
00c6fef1,60d93ba46510ecac4f534595fb5f8440b5c89624,a1394699ed4c00b6ebbf1c46ef74d7100ebfcc5f,a346fa54aa5ec83ed290b6d97471d29eb81ea8c4,a346fa54aa5ec83ed290b6d97471d29eb81ea8c4
00c87354,a83c8c919b4834089656f2e3acef154f20fce6cc,fd50e353d8c2360af2aefb510b65609044d71f73,a21196b70ab3323f61f839f315c0d9d5c83afe72,444ddb8843a2724355e607e11a925ea567685d7f
00c8e1b5,fb314341910a24d4e0e2cf9399830f38e7aac1b9,6c06a8eb3923d9c446ae5d8053e985858a0c7659,dacf0b6b10f2cfeb905c0a65b24aa36d4ea95aa3,dacf0b6b10f2cfeb905c0a65b24aa36d4ea95aa3
00c9e1b5,abe57cd2d9f1f7451122c43ce9c1c1c2e2d2ab7f,7b55e47eed5b6589b1d8fffd13804cd2af74e5ec,fa3690377dff2a50dec193f0ad33e24b4f21f238,fa3690377dff2a50dec193f0ad33e24b4f21f238
00cb303d,7f89b8fb36aa5172f07f856767c244549b63c1ee,8a6901db7e332d78c905989b82f0de7a569c8e44,191c3000ae700defb0344ff740571c4a60bdb6f4,697f4cadd6492e2ac2d0fe24dc326ccd40b0e93d
00ccb0a6,2789c6bf6e5af394f89eff164bd39b21865ace62,3d053baaaed23f8efee92ead3e48d1efc9ffe604,2c1e5760297bdce5c811695f5cbf3caa642ee45b,2c1e5760297bdce5c811695f5cbf3caa642ee45b
00cd868e,5dfe609480e50932a8706ee55f2910488c31afaa,bf8155ac80bb1740601fb02c97fdd1b2422b5ad6,9a56de11ca81526628588bc5dd78a4fdee954e4d,9a56de11ca81526628588bc5dd78a4fdee954e4d
